ASVID	inhibitory_probability_alex	inhibitory_probability_woodhams	inhibitory_probability_tree	tree_cophen_dist	avePercIdent_blast_woodhams	avePercIdent_blast_alex	Matched_AlexID	knownInhibitory	Inhibitory01	dataset	IsolateID	Isolate	tipColInhib	tipColDataset
Craugastorcrassidigitus-ns_6	NA	0	0.6071655	0.37558	100	NA	NA	Non	0	woodhams	Craugastorcrassidigitus-ns_6	NA	yellow	brown
Ranamuscosa-inhibitory_70	NA	1	0.9997108	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_70	NA	purple	brown
Ranamuscosa-inhibitory_72	NA	1	0.9997108	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_72	NA	purple	brown
Ranamuscosa-inhibitory_71	NA	1	0.9997108	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_71	NA	purple	brown
Plethodoncinereus-ns_20	NA	0	0.6527219	0.1456643	100	NA	NA	Non	0	woodhams	Plethodoncinereus-ns_20	NA	yellow	brown
Atelopuslimosus-inhibitory_43	NA	1	0.5952652	0.02669942	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_43	NA	purple	brown
Atelopuslimosus-inhibitory_54	NA	0.625	0.625	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_54	NA	purple	brown
Atelopuslimosus-inhibitory_53	NA	0.625	0.625	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_53	NA	purple	brown
Atelopuslimosus-inhibitory_42	NA	0.625	0.625	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_42	NA	purple	brown
Atelopuslimosus-inhibitory_31	NA	0.625	0.625	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_31	NA	purple	brown
Atelopuslimosus-inhibitory_30	NA	1	0.625	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_30	NA	purple	brown
Atelopuslimosus-inhibitory_24	NA	0.625	0.625	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_24	NA	purple	brown
Agalychniscallidryas-ns_34	NA	0.625	0.75	0	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_34	NA	yellow	brown
Agalychniscallidryas-ns_32	NA	0.625	0.75	0	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_32	NA	yellow	brown
Agalychniscallidryas-ns_22	NA	0.625	0.75	0	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_22	NA	yellow	brown
Agalychniscallidryas-inhibitory_8	NA	1	0.5867237	0.2520469	100	NA	NA	Inhib	1	woodhams	Agalychniscallidryas-inhibitory_8	NA	purple	brown
Atelopuslimosus-enhancing_3	NA	0	0.6472597	0.03410576	100	NA	NA	enhancing	0	woodhams	Atelopuslimosus-enhancing_3	NA	green	brown
Agalychniscallidryas-ns_8	NA	0	0.6359185	0.05238002	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_8	NA	yellow	brown
Silverstoneiaflotator-ns_18	NA	0.6	0.75	0	100	NA	NA	Non	0	woodhams	Silverstoneiaflotator-ns_18	NA	yellow	brown
Silverstoneiaflotator-enhancing_1	NA	0.6	0.75	0	100	NA	NA	enhancing	0	woodhams	Silverstoneiaflotator-enhancing_1	NA	green	brown
Bufotyphonius-inhibitory_22	NA	0.6	0.5	0	100	NA	NA	Inhib	1	woodhams	Bufotyphonius-inhibitory_22	NA	purple	brown
Atelopuslimosus-inhibitory_55	NA	0.6	0.5	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_55	NA	purple	brown
Atelopuslimosus-inhibitory_17	NA	0.6	0.5	0	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_17	NA	purple	brown
Bufotyphonius-inhibitory_6	NA	1	0.6374582	0.06125944	100	NA	NA	Inhib	1	woodhams	Bufotyphonius-inhibitory_6	NA	purple	brown
Smiliscasordida-ns_13	0	0.8	0.8	0	100	97.244	24D-27F_E05.ab1	Non	0	woodhams	Smiliscasordida-ns_13	NA	yellow	brown
Smiliscasordida-ns_11	NA	0	0.8	0	100	NA	NA	Non	0	woodhams	Smiliscasordida-ns_11	NA	yellow	brown
Litorianannotis-inhibitory_46	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Litorianannotis-inhibitory_46	NA	purple	brown
Hemidactylumscutatum-inhibitory_9	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_9	NA	purple	brown
Craugastorcrassidigitus-inhibitory_130	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_130	NA	purple	brown
Colostethuspanamensis-ns_6	0	0.8	0.8	0	100	97.244	24D-27F_E05.ab1	Non	0	woodhams	Colostethuspanamensis-ns_6	NA	yellow	brown
Bufotyphonius-inhibitory_26	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Bufotyphonius-inhibitory_26	NA	purple	brown
Bufotyphonius-inhibitory_23	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Bufotyphonius-inhibitory_23	NA	purple	brown
Bufotyphonius-inhibitory_11	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Bufotyphonius-inhibitory_11	NA	purple	brown
Atelopuslimosus-inhibitory_56	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Atelopuslimosus-inhibitory_56	NA	purple	brown
Atelopuslimosus-inhibitory_25	0	0.8	0.7	0	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Atelopuslimosus-inhibitory_25	NA	purple	brown
Silverstoneiaflotator-ns_21	NA	0	0.9996488	1.222704e-05	100	NA	NA	Non	0	woodhams	Silverstoneiaflotator-ns_21	NA	yellow	brown
Litorianannotis-inhibitory_15	NA	1	0.0005689895	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Litorianannotis-inhibitory_15	NA	purple	brown
Litorianannotis-ns_5	NA	0	0.625868	0.1339943	100	NA	NA	Non	0	woodhams	Litorianannotis-ns_5	NA	yellow	brown
Silverstoneiaflotator-enhancing_2	NA	0	0.7299664	0.006102747	100	NA	NA	enhancing	0	woodhams	Silverstoneiaflotator-enhancing_2	NA	green	brown
Agalychniscallidryas-ns_13	NA	0	0.5923579	0.2929979	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_13	NA	yellow	brown
Agalychniscallidryas-ns_11	NA	0	0.5957315	0.2569119	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_11	NA	yellow	brown
Smiliscasila-ns_6	0	0	0.5930752	0.2315613	100	97.244	24D-27F_E05.ab1	Non	0	woodhams	Smiliscasila-ns_6	NA	yellow	brown
Litoriaserrata-inhibitory_4	NA	1	0.17739	0.003881397	100	NA	NA	Inhib	1	woodhams	Litoriaserrata-inhibitory_4	NA	purple	brown
Litoriaserrata-ns_2	0	0	0.8578391	0.003881397	100	97.638	24D-27F_E05.ab1	Non	0	woodhams	Litoriaserrata-ns_2	NA	yellow	brown
Plethodoncinereus-inhibitory_10	0	1	0.5603906	0.07541228	100	97.244	24D-27F_E05.ab1	Inhib	1	woodhams	Plethodoncinereus-inhibitory_10	NA	purple	brown
Colostethuspanamensis-inhibitory_9	0	1	0.5838386	0.07541228	100	97.638	24D-27F_E05.ab1	Inhib	1	woodhams	Colostethuspanamensis-inhibitory_9	NA	purple	brown
Atelopuslimosus-inhibitory_70	NA	1	NA	NA	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_70	NA	purple	brown
Agalychniscallidryas-ns_45	NA	0	NA	NA	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_45	NA	yellow	brown
Hemidactylumscutatum-inhibitory_6	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_6	NA	purple	brown
Hemidactylumscutatum-inhibitory_5	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_5	NA	purple	brown
Hemidactylumscutatum-inhibitory_4	NA	1	0.6397411	0.0510989	100	NA	NA	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_4	NA	purple	brown
Strabomantisbufoniformis-ns_8	NA	0	0.4001512	1.222704e-05	100	NA	NA	Non	0	woodhams	Strabomantisbufoniformis-ns_8	NA	yellow	brown
Strabomantisbufoniformis-inhibitory_9	NA	0.4	0.25	0	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_9	NA	purple	brown
Plethodoncinereus-ns_21	NA	0.4	0.5	0	100	NA	NA	Non	0	woodhams	Plethodoncinereus-ns_21	NA	yellow	brown
Plethodoncinereus-ns_12	NA	0.4	0.5	0	100	NA	NA	Non	0	woodhams	Plethodoncinereus-ns_12	NA	yellow	brown
Leiopelmaarcheyi-ns_7	NA	0.4	0.5	0	100	NA	NA	Non	0	woodhams	Leiopelmaarcheyi-ns_7	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_148	NA	0.4	0.25	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_148	NA	purple	brown
Espadaranaprosoblepon-ns_74	NA	0	0.5847723	0.04231206	100	NA	NA	Non	0	woodhams	Espadaranaprosoblepon-ns_74	NA	yellow	brown
Ranamuscosa-inhibitory_45	NA	1	0.6180515	0.1160363	100	NA	NA	Inhib	1	woodhams	Ranamuscosa-inhibitory_45	NA	purple	brown
Strabomantisbufoniformis-inhibitory_7	NA	1	0.6008367	0.07985695	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_7	NA	purple	brown
Plethodoncinereus-inhibitory_5	NA	1	0.9989792	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Plethodoncinereus-inhibitory_5	NA	purple	brown
Hemidactylumscutatum-inhibitory_7	NA	1	0.9989792	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_7	NA	purple	brown
Alytesobstetricans-inhibitory_16	NA	1	0.001662252	1.222704e-05	100	NA	NA	Inhib	1	woodhams	Alytesobstetricans-inhibitory_16	NA	purple	brown
Hemidactylumscutatum-ns_5	NA	0	0.9991234	1.222704e-05	100	NA	NA	Non	0	woodhams	Hemidactylumscutatum-ns_5	NA	yellow	brown
Plethodoncinereus-inhibitory_4	NA	0.5	0	0	100	NA	NA	Inhib	1	woodhams	Plethodoncinereus-inhibitory_4	NA	purple	brown
Hemidactylumscutatum-ns_4	NA	0.5	1	0	100	NA	NA	Non	0	woodhams	Hemidactylumscutatum-ns_4	NA	yellow	brown
Leiopelmaarcheyi-inhibitory_1	NA	1	0.6664056	0.1023665	100	NA	NA	Inhib	1	woodhams	Leiopelmaarcheyi-inhibitory_1	NA	purple	brown
Litorianannotis-ns_2	NA	0	0.7199192	0.1220192	100	NA	NA	Non	0	woodhams	Litorianannotis-ns_2	NA	yellow	brown
Agalychniscallidryas-ns_44	NA	0	0.7437112	0.07604137	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_44	NA	yellow	brown
Strabomantisbufoniformis-inhibitory_15	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_15	NA	purple	brown
Craugastorcrassidigitus-inhibitory_129	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_129	NA	purple	brown
Craugastorcrassidigitus-inhibitory_125	NA	1	0.7110479	0.03979071	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_125	NA	purple	brown
Craugastorcrassidigitus-inhibitory_87	NA	1	0.6794017	0.0690008	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_87	NA	purple	brown
Strabomantisbufoniformis-inhibitory_20	NA	1	0.666763	0.1896696	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_20	NA	purple	brown
Smiliscasordida-inhibitory_16	NA	1	0.6664487	0.1451272	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_16	NA	purple	brown
Atelopusaff.limosus-inhibitory_15	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Atelopusaff.limosus-inhibitory_15	NA	purple	brown
Atelopusaff.limosus-inhibitory_14	NA	1	1	0	100	NA	NA	Inhib	1	woodhams	Atelopusaff.limosus-inhibitory_14	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_5	NA	1	0.6718129	0.03618493	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_5	NA	purple	brown
Atelopusspurrelli-inhibitory_1	NA	1	0.6348958	0.05595881	100	NA	NA	Inhib	1	woodhams	Atelopusspurrelli-inhibitory_1	NA	purple	brown
Smiliscasordida-ns_8	NA	0	0	0	100	NA	NA	Non	0	woodhams	Smiliscasordida-ns_8	NA	yellow	brown
Smiliscasordida-enhancing_1	NA	0	0	0	100	NA	NA	enhancing	0	woodhams	Smiliscasordida-enhancing_1	NA	green	brown
Strabomantisbufoniformis-inhibitory_4	NA	1	0.5680688	0.03591031	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_4	NA	purple	brown
Agalychniscallidryas-ns_18	NA	0	0.6233845	0.03021428	100	NA	NA	Non	0	woodhams	Agalychniscallidryas-ns_18	NA	yellow	brown
Atelopuselegans-ns_4	NA	0	0.6200162	0.02895543	100	NA	NA	Non	0	woodhams	Atelopuselegans-ns_4	NA	yellow	brown
Atelopuslimosus-inhibitory_64	NA	1	0.5566151	0.02895543	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_64	NA	purple	brown
Smiliscasordida-inhibitory_37	NA	1	0.5806169	0.04716997	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_37	NA	purple	brown
Plethodoncinereus-ns_10	1	0	0	0	100	98.431	20D-27F_E02.ab1	Non	0	woodhams	Plethodoncinereus-ns_10	NA	yellow	brown
Espadaranaprosoblepon-ns_49	1	0	0	0	100	98.431	20D-27F_E02.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_49	NA	yellow	brown
Dendrobatesauratus-inhibitory_21	NA	1	0.584205	0.1004354	100	NA	NA	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_21	NA	purple	brown
Plethodoncinereus-ns_11	NA	0	0.6172807	0.03662763	100	NA	NA	Non	0	woodhams	Plethodoncinereus-ns_11	NA	yellow	brown
Leiopelmaarcheyi-ns_20	NA	0	0.5730911	0.05543393	100	NA	NA	Non	0	woodhams	Leiopelmaarcheyi-ns_20	NA	yellow	brown
Plethodoncinereus-ns_3	1	0	0	0	100	97.244	20D-27F_E02.ab1	Non	0	woodhams	Plethodoncinereus-ns_3	NA	yellow	brown
Plethodoncinereus-ns_22	1	0	0	0	100	97.244	20D-27F_E02.ab1	Non	0	woodhams	Plethodoncinereus-ns_22	NA	yellow	brown
Ranamuscosa-inhibitory_27	1	1	0.593271	0.01922876	100	99.213	20D-27F_E02.ab1	Inhib	1	woodhams	Ranamuscosa-inhibitory_27	NA	purple	brown
Espadaranaprosoblepon-inhibitory_47	1	1	0.5867536	0.07688926	100	99.213	20D-27F_E02.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_47	NA	purple	brown
Atelopusaff.limosus-inhibitory_11	1	1	0.5835743	0.03241882	100	97.638	20D-27F_E02.ab1	Inhib	1	woodhams	Atelopusaff.limosus-inhibitory_11	NA	purple	brown
Atelopusaff.limosus-ns_53	1	0	0.4288046	1.222704e-05	100	98.8	50B-27F_D11.ab1	Non	0	woodhams	Atelopusaff.limosus-ns_53	NA	yellow	brown
Smiliscasila-ns_2	1	0.4285714	0.5	0	100	99.2	50B-27F_D11.ab1	Non	0	woodhams	Smiliscasila-ns_2	NA	yellow	brown
Smiliscasila-ns_1	1	0.4285714	0.5	0	100	99.2	50B-27F_D11.ab1	Non	0	woodhams	Smiliscasila-ns_1	NA	yellow	brown
Smiliscasila-inhibitory_6	1	0.4285714	0.3333333	0	100	99.2	50B-27F_D11.ab1	Inhib	1	woodhams	Smiliscasila-inhibitory_6	NA	purple	brown
Litorianannotis-inhibitory_42	1	0.4285714	0.3333333	0	100	99.2	50B-27F_D11.ab1	Inhib	1	woodhams	Litorianannotis-inhibitory_42	NA	purple	brown
Atelopusaff.limosus-ns_30	1	0.4285714	0.5	0	100	99.2	50B-27F_D11.ab1	Non	0	woodhams	Atelopusaff.limosus-ns_30	NA	yellow	brown
Agalychniscallidryas-ns_42	1	0.4285714	0.5	0	100	99.2	50B-27F_D11.ab1	Non	0	woodhams	Agalychniscallidryas-ns_42	NA	yellow	brown
Agalychniscallidryas-inhibitory_2	1	0.4285714	0.3333333	0	100	99.2	50B-27F_D11.ab1	Inhib	1	woodhams	Agalychniscallidryas-inhibitory_2	NA	purple	brown
Atelopusaff.limosus-ns_20	1	0	0.5250714	0.01322784	100	98.024	50B-27F_D11.ab1	Non	0	woodhams	Atelopusaff.limosus-ns_20	NA	yellow	brown
Espadaranaprosoblepon-inhibitory_48	1	1	1	0	100	97.6	50B-27F_D11.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_48	NA	purple	brown
Craugastorcrassidigitus-inhibitory_50	1	1	1	0	100	97.6	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_50	NA	purple	brown
Craugastorcrassidigitus-inhibitory_17	1	1	1	0	100	97.6	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_17	NA	purple	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_25	NA	1	0.6245012	0.05447423	100	NA	NA	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_25	NA	purple	brown
Smiliscasila-inhibitory_7	1	0.75	0.6666667	0	100	99.6	50B-27F_D11.ab1	Inhib	1	woodhams	Smiliscasila-inhibitory_7	NA	purple	brown
Craugastorcrassidigitus-ns_21	1	0.75	1	0	100	99.6	50B-27F_D11.ab1	Non	0	woodhams	Craugastorcrassidigitus-ns_21	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_92	1	0.75	0.6666667	0	100	99.6	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_92	NA	purple	brown
Craugastorcrassidigitus-inhibitory_100	1	0.75	0.6666667	0	100	99.6	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_100	NA	purple	brown
Agalychniscallidryas-ns_24	1	0	0.7142533	1.222704e-05	100	99.602	50B-27F_D11.ab1	Non	0	woodhams	Agalychniscallidryas-ns_24	NA	yellow	brown
Espadaranaprosoblepon-inhibitory_19	1	1	1	0	100	99.602	50B-27F_D11.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_19	NA	purple	brown
Craugastorcrassidigitus-inhibitory_22	1	1	1	0	100	99.602	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_22	NA	purple	brown
Strabomantisbufoniformis-inhibitory_12	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_12	NA	purple	brown
Smiliscasila-inhibitory_9	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Smiliscasila-inhibitory_9	NA	purple	brown
Plethodoncinereus-ns_9	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Plethodoncinereus-ns_9	NA	yellow	brown
Plethodoncinereus-ns_2	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Plethodoncinereus-ns_2	NA	yellow	brown
Litorianannotis-inhibitory_35	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Litorianannotis-inhibitory_35	NA	purple	brown
Litoriaeucnemis-inhibitory_7	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Litoriaeucnemis-inhibitory_7	NA	purple	brown
Leiopelmaarcheyi-ns_21	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Leiopelmaarcheyi-ns_21	NA	yellow	brown
Hyalinobatrachiumcolymbiphyllum-inhibitory_16	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Hyalinobatrachiumcolymbiphyllum-inhibitory_16	NA	purple	brown
Hemidactylumscutatum-inhibitory_3	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_3	NA	purple	brown
Hemidactylumscutatum-inhibitory_2	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Hemidactylumscutatum-inhibitory_2	NA	purple	brown
Espadaranaprosoblepon-ns_76	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_76	NA	yellow	brown
Espadaranaprosoblepon-ns_48	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_48	NA	yellow	brown
Espadaranaprosoblepon-inhibitory_51	1	1	0.6774194	0	100	99.602	50B-27F_D11.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_51	NA	purple	brown
Espadaranaprosoblepon-inhibitory_45	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_45	NA	purple	brown
Espadaranaprosoblepon-inhibitory_20	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Espadaranaprosoblepon-inhibitory_20	NA	purple	brown
Dendrobatesauratus-inhibitory_20	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_20	NA	purple	brown
Dendrobatesauratus-inhibitory_14	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_14	NA	purple	brown
Craugastorcrassidigitus-ns_15	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Craugastorcrassidigitus-ns_15	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_28	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_28	NA	purple	brown
Craugastorcrassidigitus-inhibitory_182	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_182	NA	purple	brown
Craugastorcrassidigitus-inhibitory_178	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_178	NA	purple	brown
Craugastorcrassidigitus-inhibitory_149	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_149	NA	purple	brown
Craugastorcrassidigitus-inhibitory_139	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_139	NA	purple	brown
Craugastorcrassidigitus-inhibitory_134	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_134	NA	purple	brown
Bufotyphonius-inhibitory_20	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Bufotyphonius-inhibitory_20	NA	purple	brown
Atelopuselegans-ns_21	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Atelopuselegans-ns_21	NA	yellow	brown
Atelopuselegans-ns_18	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Atelopuselegans-ns_18	NA	yellow	brown
Atelopuselegans-ns_10	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Atelopuselegans-ns_10	NA	yellow	brown
Atelopusaff.limosus-inhibitory_3	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Atelopusaff.limosus-inhibitory_3	NA	purple	brown
Atelopusaff.limosus-inhibitory_2	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Atelopusaff.limosus-inhibitory_2	NA	purple	brown
Atelopusaff.limosus-inhibitory_1	1	0.6875	0.6774194	0	100	100	50B-27F_D11.ab1	Inhib	1	woodhams	Atelopusaff.limosus-inhibitory_1	NA	purple	brown
Agalychniscallidryas-ns_23	1	0.6875	0.7096774	0	100	100	50B-27F_D11.ab1	Non	0	woodhams	Agalychniscallidryas-ns_23	NA	yellow	brown
Espadaranaprosoblepon-ns_67	1	0	0	0	100	99.203	50B-27F_D11.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_67	NA	yellow	brown
Espadaranaprosoblepon-ns_16	1	0	0	0	100	99.203	50B-27F_D11.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_16	NA	yellow	brown
Espadaranaprosoblepon-ns_53	1	0.4	0.5	0	100	97.647	20D-27F_E02.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_53	NA	yellow	brown
Espadaranaprosoblepon-ns_40	1	0.4	0.5	0	100	97.647	20D-27F_E02.ab1	Non	0	woodhams	Espadaranaprosoblepon-ns_40	NA	yellow	brown
Craugastorcrassidigitus-inhibitory_143	1	0.4	0.25	0	100	97.647	20D-27F_E02.ab1	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_143	NA	purple	brown
Atelopusaff.limosus-ns_26	1	0.4	0.5	0	100	97.647	20D-27F_E02.ab1	Non	0	woodhams	Atelopusaff.limosus-ns_26	NA	yellow	brown
Atelopusaff.limosus-inhibitory_20	1	0.4	0.25	0	100	97.647	20D-27F_E02.ab1	Inhib	1	woodhams	Atelopusaff.limosus-inhibitory_20	NA	purple	brown
Dendrobatesauratus-inhibitory_23	NA	1	0.54891	0.02894543	100	NA	NA	Inhib	1	woodhams	Dendrobatesauratus-inhibitory_23	NA	purple	brown
Atelopusaff.limosus-ns_9	NA	0	0.601074	0.2148761	100	NA	NA	Non	0	woodhams	Atelopusaff.limosus-ns_9	NA	yellow	brown
Litoriaserrata-inhibitory_8	NA	1	0.5897706	0.1270253	100	NA	NA	Inhib	1	woodhams	Litoriaserrata-inhibitory_8	NA	purple	brown
Smiliscasordida-inhibitory_36	NA	1	0.593552	0.1449997	100	NA	NA	Inhib	1	woodhams	Smiliscasordida-inhibitory_36	NA	purple	brown
Agalychniscallidryas-inhibitory_9	NA	1	1	0.03026557	100	NA	NA	Inhib	1	woodhams	Agalychniscallidryas-inhibitory_9	NA	purple	brown
Craugastorcrassidigitus-inhibitory_165	NA	1	0.9078173	0.03026557	100	NA	NA	Inhib	1	woodhams	Craugastorcrassidigitus-inhibitory_165	NA	purple	brown
Atelopuslimosus-inhibitory_62	NA	1	NA	NA	100	NA	NA	Inhib	1	woodhams	Atelopuslimosus-inhibitory_62	NA	purple	brown
Hemidactylumscutatum-ns_16	NA	0	NA	NA	100	NA	NA	Non	0	woodhams	Hemidactylumscutatum-ns_16	NA	yellow	brown
Atelopuselegans-inhibitory_4	NA	1	NA	NA	100	NA	NA	Inhib	1	woodhams	Atelopuselegans-inhibitory_4	NA	purple	brown
Strabomantisbufoniformis-inhibitory_14	NA	1	NA	NA	100	NA	NA	Inhib	1	woodhams	Strabomantisbufoniformis-inhibitory_14	NA	purple	brown
